e1,e2,e3,e4,s1,s2,s3,s4,g1,g2,g3,g4,ra1,ra2,ra3,ra4,mp1,mp2,mp3,mp4,rm1,rm2,rm3,rm4,in1,in2,in3,in4,ef1,ef2,ef3,ef4,gr1,gr2,gr3,gr4,soe
-0.45831194002236975,-0.47564920567331775,-1.061763286804231,-0.27909725133120805,-0.23483031656389242,-0.7262806852477498,-0.7807708124723902,0.42376633723575,0.2699017766120543,-0.8748469682674698,-0.41136006532555125,-0.20312919890202505,0.43486048830061985,-0.9152248771562983,0.35054863161266087,-1.626821148729709,-1.3318767049026896,-0.7215712774991793,-0.3123786769848599,-0.8626468099720557,0.27807164907788673,0.42296156356073555,0.9239702770573915,0.9851325575784121,-1.1115305029994367,-0.6943362823213304,-1.334075614006014,-0.5815883697468045,-0.759320718477289,-0.9862250438976021,-1.0725612447699908,-0.751385340213328,0.24618834115621074,1.287233482950821,1.0831170560261847,1.7684764141106089,1
-0.1773717026828227,0.4912349014109246,1.0514754895169738,0.25775498296561195,0.3424263938503913,-0.16723687706742826,-0.12845879910825106,0.4134264310891735,0.9023802580622373,0.6122873641259864,0.483902407613243,1.3430272595045922,1.4144970624300506,1.8996646032651847,2.1011368495188907,2.0668895480457614,-0.5520353372781218,-0.6537278385398808,-0.3561933034459965,0.40666320243205056,-0.35241855003620925,0.008572289405135112,0.014812460513736778,0.104813877861683,-0.9918107982188497,-0.05719555023928469,-1.2860699314860167,0.13016807451720405,0.17038084751648191,1.1052648357201509,1.2252956688766,0.9679548626069312,1.1826886690165135,2.004380614581683,1.8434928666454595,0.4958760518547205,0
-1.1925600133713614,-1.3119604214994232,-0.21284412369262062,0.596242965553968,0.018259735156825614,0.6098260775529274,-0.13696287806949015,-0.7942713980504243,1.2222324800522077,0.04740380991950239,0.17289269860268563,-0.38447701392959216,0.6033520264410417,0.2711598855231664,1.5544002803688277,0.7842771330728866,0.21227609055599386,-0.9392113198518707,-0.10548207063265475,-0.3987658536085693,0.23091065711631603,0.33060391781183035,-0.036065408776508094,0.8635798927804472,-1.1890872097536707,-0.7597649955526815,-0.2648002089102637,-0.825064030018731,-0.6250523067858913,0.8814349152443928,-0.48780015575062774,-0.3315465515185498,-0.26495172375124876,-0.6131046490710615,-0.13977936161411963,-0.020049308079043055,0
-0.09554547638954636,0.49875224200173357,-0.49795319728968146,-0.7264907986125273,-1.4621549631545838,-1.5164964157309089,-1.796680754987829,-2.4007591697902164,-0.28297722340000214,0.3719275537981832,-0.27172552814254397,0.7094461771984629,-1.0710072787916878,-1.4844075234601553,-1.9911853354002917,-1.6175686013644877,1.190379545604083,0.9019476413244599,1.7518513898797445,0.6146259502521745,-0.7469397761428518,-0.8452298413698407,-0.1982783948868557,-0.36043632185767566,-1.3994936849006876,0.3632179228008336,-0.7525248701367172,-0.6952238480683401,0.49402879576084274,0.4672982771979396,0.5604550467626588,-0.029041337132500292,0.9896975231368805,1.6893074565586128,0.6045722406811388,0.4695482324312913,1
0.4619512008754995,0.48952113522334806,0.6688795657379344,1.4535859417452714,2.0361119212341356,1.1310132508599864,1.90882483402412,0.7488144868306802,-0.2837228635537622,0.12036336954529167,0.21865643785799085,-0.6397955973655002,1.5762979988556698,0.5220959570067264,1.3969607116961371,0.19850174677424062,0.9824115348097336,0.04392122480085848,1.132360560896439,0.6679640721156207,-0.11857019985115079,-0.004621245447640332,-0.502797060809275,0.13662911356445062,0.06481712692508625,1.0278209649347763,-0.16603428793934302,-0.2909345821410016,0.637694652157124,0.41140465146168675,0.2652992773353522,1.5700209078683875,1.03429301547717,0.08865038479606152,0.10706737715433738,0.3153325965940277,1
1.7306643705961788,0.9089355661395775,1.37088440431157,0.7372043133557197,0.6292348559393169,-0.2605944476144341,-0.10278599996611158,0.7117724505784785,0.47497964392711245,0.22347295829224004,0.697869085605626,0.8622677881206151,0.5977377643779171,0.9012309801293464,-0.26245952539575257,0.8400531677202427,-0.2749128852730349,-0.8703217040388813,-0.32933846170805914,-0.11620454207084394,0.5026726625005162,0.4022038750896155,1.8069601951839613,0.17027480314926813,0.4549046488209396,1.1286854698658442,1.1714444923707161,0.9385597560845055,0.2416010681857944,0.34628987863820376,0.3853282656274316,-0.22654263288861262,-0.015393896796503756,-0.24500957790334804,0.9928276480541234,1.0146199376248497,1
-0.14422278803272262,1.37780496453653,-0.9138279021934703,-0.7041525600480052,-1.3584651743291045,-0.9709875164108048,-0.5787818696999029,0.5919828562811668,1.0037852730508243,1.1102303602512928,1.3315700315614099,0.06211246633331265,0.906050173076743,0.16551997915647162,0.18318048573029308,0.25640651314741975,-0.8691259575056111,-0.91404357085644,-1.7925458707158606,-1.0127943020841785,1.0952651920817025,1.4690105423644835,-0.28409923307245494,0.4608410851873143,1.310930150851094,0.8077780896268799,-0.3216537213812126,-0.3372867579870617,-0.6748480618984807,-0.9616061086719405,-1.3239577189414915,-0.6930976464311415,-0.16628601177219782,-0.2798506095772902,-0.9702752758970061,0.31333538391216964,1
0.38752358683920335,0.17816147025747187,0.49278743773297184,-0.3257690220419441,-0.18858930864395637,-0.13393050244825383,0.734229387118846,0.3236042390788587,-0.3288397042071834,-0.10748057792948883,0.15852670905611366,-0.38061181136406236,1.2845823646087013,0.43679211775143095,0.4481467263729206,2.0409843167114667,-0.7788139841329217,-0.7355610002270551,0.3773235015282027,-2.188344413047723,0.09810381888686046,-0.2501908428852687,-0.059725595599582695,0.20214336010598694,-1.0156478417150463,-1.2775122783071908,-2.2198436989305708,-1.677349510958414,0.17919124309815093,-2.222395500449234,-1.4936013417327472,-0.5812775205769383,-0.7931084151557205,0.8554795638682208,-0.9519728373656744,0.8382412241693411,1
-1.8602440385301093,-1.3356495211249184,0.6891668120079169,0.2545429440404613,1.824708101015373,0.2830725951224466,1.8643536063466348,0.906807446899036,-2.455459827185373,-2.4583329721510565,-1.9947254573922981,-2.457967234898804,-0.07572876237025808,0.639092691604643,0.28005588986947577,-1.0262765051466358,-1.5732562066079423,-2.174583226576292,0.04253347307592185,-1.2102022467036209,-0.9579649184974331,0.7545750035797625,-0.1530736095101754,-1.0556372451077052,-0.5416163196144375,-0.222473972000068,-0.947807726217128,-0.2058474236538645,1.267430959105512,0.4863682467496426,1.157466594191038,1.18451040142996,-0.27163983822263066,0.825026777172678,1.6028550904333312,1.6041361368545095,1
-0.3216624910924927,0.010645193798413147,0.8069140321945762,1.688112443846606,0.24641640095659006,-0.8992600045934717,1.1497906925912478,0.05321332357070031,-0.0017886805550283095,0.3241343990035615,-0.5457543578668771,0.03520603186992296,1.6503328253499772,0.9800948994107533,0.2628400464027475,1.0618422786549577,-2.044107716442952,-0.6581855129252767,-1.0924963590825107,-1.1885720708749803,1.336598555101361,-0.686584439955257,-0.17846101248965052,0.8306340957579503,-0.7616025647350452,-1.5410948893544174,-0.44161384350858207,-1.2576334899724697,2.0407804788838413,2.039618914593871,2.646871054118179,0.33733148459981704,0.04082595275672849,-0.12706590180612704,-0.04473072444543017,0.623263023087131,0
